ID,Roaming,International,Local,Dropped,Paymethod,LocalPlan,RoamingPlan,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,Overall Satisfaction,Churn
3000,20.890000,0.490000,106.500000,0,Auto,FreeLocal,Intnl_discount,F,S,0,74530.800000,N,127.890000,63.086667,1,Vol
3002,42.000000,0.000000,262.910000,0,CC,Budget,Standard,F,S,0,32962.600000,N,265.780000,24.000000,4,Vol
3007,22.200000,0.000000,82.430000,0,CC,Budget,Intnl_discount,F,M,2,76289.200000,N,104.630000,48.206667,2,Vol
3009,11.720000,0.390000,5.350000,0,CC,Budget,Standard,M,M,1,66931.900000,N,17.460000,63.933333,3,Current
3010,8.560000,0.000000,99.730000,0,CC,FreeLocal,Standard,M,S,0,9309.570000,Y,108.300000,25.440000,2,Current
3011,45.000000,0.000000,26.780000,0,Auto,FreeLocal,Intnl_discount,F,M,1,28000.000000,N,48.080000,23.000000,3,Vol
3012,29.000000,0.000000,154.770000,0,CC,Budget,Intnl_discount,F,S,0,38000.000000,N,168.280000,24.000000,1,Vol
3013,45.000000,0.000000,61.440000,0,CC,Budget,Standard,F,S,0,32962.600000,N,65.790000,21.000000,2,Vol
3014,33.000000,0.000000,35.730000,0,Auto,Budget,Standard,F,S,2,42000.000000,N,41.780000,22.000000,2,Vol
3015,14.000000,0.000000,9.510000,0,Auto,Budget,Intnl_discount,F,D,1,77726.400000,N,23.520000,56.720000,4,Vol
3016,28.000000,2.220000,38.180000,0,CC,FreeLocal,Standard,F,S,2,43000.000000,N,62.950000,23.000000,2,Vol
3017,28.450000,0.000000,106.300000,0,CC,Budget,Standard,F,S,1,2800.680000,N,134.750000,45.673333,1,Current
3020,13.960000,0.000000,96.430000,0,CC,FreeLocal,Standard,F,M,2,90271.600000,N,110.400000,44.926667,2,Vol
3024,21.000000,0.000000,6.870000,0,CC,Budget,Standard,F,M,2,64816.600000,Y,27.870000,31.126667,1,Current
3025,29.490000,0.000000,13.240000,0,CC,FreeLocal,Standard,F,M,2,98217.100000,N,42.740000,44.980000,4,Vol
3028,3.670000,0.000000,25.490000,1,CC,Budget,Intnl_discount,F,S,0,15989.300000,N,29.170000,61.693333,1,Current
3034,5.030000,7.680000,76.070000,0,CH,FreeLocal,Intnl_discount,M,S,1,84978.100000,N,88.790000,21.640000,2,Current
3035,21.410000,0.000000,85.960000,0,CC,Budget,Intnl_discount,F,M,2,36647.900000,N,107.380000,49.986667,4,Current
3036,3.010000,0.000000,37.150000,0,CH,Budget,Intnl_discount,F,S,0,64319.200000,N,40.160000,41.226667,1,Vol
3037,20.920000,0.000000,9.010000,0,Auto,Budget,Intnl_discount,F,S,1,73338.000000,N,29.930000,48.246667,4,Vol
3038,3.300000,0.000000,40.910000,0,CC,FreeLocal,Standard,F,S,0,433.740000,N,44.220000,60.746667,2,Vol
3039,18.600000,0.000000,8.960000,0,CC,Budget,Standard,F,M,2,16962.200000,N,27.570000,45.360000,2,Current
3041,20.830000,4.850000,117.260000,0,CH,Budget,Intnl_discount,M,M,2,10708.300000,N,142.950000,26.026667,3,Vol
3044,21.640000,0.000000,87.400000,0,CC,Budget,Standard,F,M,0,2031.610000,N,109.040000,20.300000,4,Vol
3047,13.350000,0.000000,8.760000,0,CH,FreeLocal,Standard,F,S,2,16938.500000,N,22.110000,48.000000,1,Current
3050,0.490000,0.000000,15.200000,0,CC,FreeLocal,Standard,F,M,0,55221.000000,N,15.690000,62.000000,1,Current
3051,28.700000,0.000000,60.350000,0,Auto,FreeLocal,Standard,F,M,1,8073.110000,N,89.050000,41.000000,3,Vol
3052,24.240000,0.000000,5.210000,0,CH,Budget,Standard,M,M,0,95448.600000,Y,29.460000,53.680000,1,Current
3053,28.820000,0.000000,97.050000,0,CC,FreeLocal,Standard,M,S,1,24141.500000,Y,125.870000,17.006667,3,Current
3054,29.930000,0.000000,40.070000,0,CC,Budget,Intnl_discount,M,S,2,63152.600000,Y,70.010000,63.173333,3,Vol
3056,29.110000,0.000000,9.020000,0,CC,Budget,Intnl_discount,M,S,2,72084.700000,N,38.130000,55.640000,3,Vol
3057,13.470000,0.000000,40.230000,0,CC,Budget,Standard,F,S,0,42760.500000,N,53.700000,43.000000,3,Current
3058,23.500000,0.000000,10.740000,0,Auto,Budget,Intnl_discount,F,S,1,49072.000000,N,34.250000,46.000000,1,Vol
3059,16.140000,0.000000,126.550000,0,CC,FreeLocal,Standard,F,M,0,27371.800000,Y,142.700000,70.000000,1,Current
3062,16.020000,0.000000,114.200000,0,CH,Budget,Standard,M,M,0,71472.900000,N,130.220000,41.913333,3,Current
3063,7.740000,0.000000,6.210000,0,CC,Budget,Standard,F,M,0,95405.700000,N,13.960000,46.506667,4,Vol
3064,21.330000,0.000000,87.460000,0,CC,Budget,Standard,F,S,0,95786.800000,Y,108.790000,57.553333,2,Current
3066,0.870000,0.000000,11.520000,0,Auto,FreeLocal,Intnl_discount,M,S,0,90321.600000,N,12.390000,38.000000,2,Current
3067,18.020000,0.000000,136.470000,0,CC,FreeLocal,Standard,M,S,1,90478.600000,N,154.490000,54.553333,2,Current
3068,8.090000,0.000000,13.740000,0,CH,Budget,Standard,F,M,2,56187.000000,N,21.830000,43.000000,1,Vol
3071,23.560000,0.000000,206.080000,0,CC,Budget,Intnl_discount,F,S,1,41000.000000,N,229.640000,24.393333,4,Current
3077,12.450000,0.000000,46.420000,4,CC,FreeLocal,Standard,M,M,2,53010.800000,N,58.870000,18.840000,1,Current
3078,26.520000,0.000000,32.190000,0,CC,Budget,Intnl_discount,M,M,0,75004.500000,N,58.720000,64.800000,4,Vol
3081,20.220000,0.000000,13.940000,0,CC,Budget,Standard,M,M,0,19749.300000,N,34.170000,60.366667,1,Vol
3082,9.380000,0.000000,38.960000,0,CC,Budget,Standard,M,S,1,57626.900000,Y,48.350000,43.906667,1,Current
3083,9.650000,0.000000,6.330000,0,CC,Budget,Intnl_discount,M,D,1,20078.000000,N,15.980000,32.846667,2,Current
3084,17.440000,4.940000,49.920000,1,Auto,FreeLocal,Standard,F,M,2,47902.000000,N,72.310000,26.033333,4,Current
3085,22.390000,0.000000,178.360000,0,CC,Budget,Standard,M,M,1,7545.960000,Y,200.750000,16.753333,3,Current
3089,11.540000,1.610000,22.900000,0,CC,FreeLocal,Standard,M,S,2,89459.900000,N,36.050000,53.280000,2,Current
3092,14.830000,0.000000,25.660000,0,CC,Budget,Standard,F,S,1,13576.500000,N,40.490000,39.426667,1,Vol
3094,20.450000,0.000000,39.330000,0,CH,Budget,Intnl_discount,F,M,2,42031.800000,N,59.780000,50.753333,3,Vol
3099,29.440000,9.420000,104.640000,0,CC,Budget,Standard,M,S,2,43634.500000,N,143.500000,21.780000,1,Current
3103,22.380000,0.000000,40.480000,0,Auto,Budget,Standard,F,S,1,13109.100000,N,62.870000,62.606667,4,Current
3104,16.040000,5.740000,10.340000,0,CC,Budget,Standard,M,S,1,92647.500000,N,32.130000,56.046667,4,Vol
3105,3.750000,0.000000,11.190000,0,CC,Budget,Standard,F,S,2,21021.600000,Y,14.950000,62.753333,4,Vol
3106,25.530000,0.990000,179.930000,0,CC,FreeLocal,Standard,M,S,0,74460.700000,Y,206.460000,55.340000,4,Vol
3108,27.970000,0.000000,58.090000,0,Auto,Budget,Standard,F,S,2,28787.400000,N,86.060000,41.666667,2,Current
3111,22.790000,0.000000,20.260000,0,CC,Budget,Intnl_discount,M,M,1,13091.600000,N,43.060000,59.126667,4,Current
3114,29.860000,0.000000,52.220000,0,Auto,FreeLocal,Standard,F,M,2,62061.800000,Y,82.080000,45.920000,1,Vol
3115,27.720000,0.860000,57.060000,0,CC,Budget,Standard,F,M,1,20550.900000,Y,85.640000,22.120000,1,Current
3118,3.040000,0.000000,44.950000,0,CC,FreeLocal,Standard,M,S,1,1765.410000,N,47.990000,18.766667,2,Vol
3119,22.150000,0.000000,34.910000,0,Auto,Budget,Standard,F,S,2,19131.100000,N,57.070000,56.186667,2,Current
3123,22.660000,0.000000,27.200000,0,CH,Budget,Standard,F,S,2,6440.460000,Y,49.860000,52.000000,4,Vol
3125,6.110000,0.000000,58.080000,0,CC,Budget,Standard,M,M,2,28766.900000,N,64.200000,46.840000,4,Current
3130,26.990000,0.000000,13.010000,0,CC,FreeLocal,Standard,M,M,2,91272.200000,Y,40.000000,25.033333,4,Current
3135,22.470000,0.000000,28.110000,0,Auto,Budget,Standard,F,S,0,73228.300000,N,50.580000,42.000000,2,Vol
3138,13.050000,1.510000,36.840000,0,CH,FreeLocal,Standard,M,M,1,64792.300000,N,51.410000,52.146667,4,Current
3140,29.920000,0.000000,8.790000,0,CH,Budget,Intnl_discount,F,S,0,93322.100000,Y,38.720000,40.313333,1,Current
3143,27.420000,0.000000,23.720000,0,CC,Budget,Standard,M,M,2,49910.700000,Y,51.140000,51.520000,3,Current
3144,11.960000,0.000000,25.580000,0,CC,FreeLocal,Standard,M,M,0,76161.400000,Y,37.550000,44.573333,4,Current
3145,16.010000,0.000000,10.350000,0,CC,FreeLocal,Intnl_discount,F,M,2,55860.000000,Y,26.370000,14.573333,2,Current
3152,10.360000,0.000000,57.250000,0,CC,FreeLocal,Standard,M,M,2,57360.800000,Y,67.610000,53.253333,1,Current
3153,29.430000,0.000000,10.620000,0,CC,FreeLocal,Standard,M,M,1,92414.700000,Y,40.060000,45.513333,4,Current
3155,11.910000,0.000000,95.100000,0,Auto,Budget,Standard,F,S,2,14578.800000,Y,107.020000,60.933333,3,Vol
3156,0.290000,0.000000,22.150000,0,CC,Budget,Standard,F,M,2,87578.200000,Y,22.440000,53.366667,3,Vol
3157,25.940000,0.000000,32.090000,0,CC,FreeLocal,Standard,F,M,2,86695.400000,N,58.030000,13.906667,4,Vol
3158,5.520000,0.000000,17.420000,0,CH,Budget,Standard,M,M,1,5306.110000,N,22.940000,39.093333,2,Current
3161,29.640000,0.000000,90.180000,4,Auto,FreeLocal,Intnl_discount,F,M,0,83287.000000,N,119.820000,44.000000,1,Current
3162,15.250000,0.000000,70.650000,0,CC,Budget,Intnl_discount,M,M,1,2067.820000,N,85.900000,47.853333,2,Current
3165,5.830000,8.320000,63.280000,0,Auto,FreeLocal,Standard,M,M,2,30665.200000,Y,77.440000,22.880000,1,Current
3166,6.080000,0.000000,30.950000,0,Auto,FreeLocal,Intnl_discount,F,M,1,78000.000000,Y,37.040000,56.193333,1,Vol
3167,17.580000,0.000000,8.850000,0,CH,FreeLocal,Intnl_discount,F,M,1,98680.400000,Y,26.440000,58.706667,1,Current
3168,13.560000,0.000000,144.660000,0,CC,Budget,Standard,F,M,2,65619.700000,Y,158.220000,46.000000,3,Current
3169,10.910000,0.000000,93.610000,0,CC,Budget,Standard,M,M,1,95620.300000,Y,104.530000,49.120000,1,Current
3170,22.480000,0.000000,151.610000,0,Auto,FreeLocal,Intnl_discount,F,S,0,85275.000000,N,174.090000,47.000000,1,Vol
3171,15.700000,0.000000,8.970000,0,CC,FreeLocal,Intnl_discount,F,M,1,66921.400000,Y,24.670000,43.000000,1,Vol
3172,13.720000,0.000000,11.650000,0,Auto,FreeLocal,Standard,F,M,1,98453.600000,Y,25.380000,46.000000,2,Current
3174,25.180000,0.000000,252.530000,1,Auto,Budget,Standard,F,S,2,57420.000000,Y,277.720000,48.000000,1,Current
3175,3.930000,3.730000,26.690000,1,CC,FreeLocal,Standard,M,M,0,68000.000000,N,34.350000,67.000000,4,Vol
3176,17.480000,0.000000,39.620000,0,CC,Budget,Intnl_discount,F,M,2,47639.100000,N,57.110000,48.000000,4,Current
3177,5.720000,8.480000,25.140000,0,CC,Budget,Intnl_discount,M,M,0,3911.900000,N,39.360000,38.413333,2,Vol
3179,22.870000,0.280000,103.520000,1,CC,FreeLocal,Standard,F,S,0,39461.000000,N,126.680000,22.226667,1,Vol
3180,4.980000,7.690000,258.290000,0,CC,Budget,Intnl_discount,M,M,1,47371.000000,Y,270.970000,54.960000,4,Current
3183,20.410000,8.890000,80.470000,0,CH,Budget,Intnl_discount,M,S,1,16432.100000,Y,109.780000,20.920000,3,Current
3186,12.340000,0.000000,7.750000,0,Auto,Budget,Intnl_discount,F,S,1,540.400000,Y,20.100000,39.213333,3,Current
3188,8.740000,0.000000,22.820000,0,CC,FreeLocal,Standard,F,M,2,80087.700000,N,31.560000,41.920000,4,Current
3189,21.940000,0.000000,256.700000,0,CC,Budget,Standard,F,M,2,59691.300000,N,278.650000,38.040000,1,Current
3190,28.420000,0.000000,113.480000,0,CC,FreeLocal,Standard,F,S,2,11251.100000,Y,141.910000,52.000000,2,Vol
3194,1.520000,0.000000,29.900000,0,CC,Budget,Standard,F,S,2,93559.100000,N,31.420000,57.620000,4,Vol
3195,18.970000,0.000000,104.730000,0,CC,Budget,Standard,F,S,2,3416.620000,Y,123.700000,22.760000,3,Vol
3196,18.940000,0.000000,25.180000,0,Auto,FreeLocal,Standard,F,S,0,93454.300000,Y,44.130000,48.533333,3,Current
3197,26.400000,0.000000,17.710000,0,CC,FreeLocal,Standard,M,M,0,5745.000000,Y,44.110000,15.380000,2,Vol
3204,0.690000,0.000000,112.720000,0,CC,Budget,Standard,F,M,2,11234.700000,Y,113.420000,49.046667,2,Current
3206,19.240000,0.000000,118.000000,0,Auto,FreeLocal,Standard,F,M,1,82931.300000,N,137.250000,64.640000,2,Vol
3207,17.010000,0.000000,27.290000,0,CH,Budget,Standard,F,M,2,57483.900000,N,44.300000,44.026667,1,Vol
3209,10.870000,0.000000,32.430000,0,Auto,FreeLocal,Standard,F,S,2,21274.000000,N,43.310000,45.526667,4,Current
3210,21.870000,0.000000,192.530000,0,CC,FreeLocal,Standard,F,M,2,28267.000000,N,214.410000,30.093333,2,Current
3212,8.650000,9.220000,77.000000,0,CH,Budget,Standard,F,M,2,36725.100000,N,94.880000,55.793333,1,Current
3216,20.860000,0.860000,19.780000,0,CC,Budget,Standard,M,S,1,94188.300000,N,41.510000,57.546667,2,Current
3219,15.320000,0.000000,6.740000,0,CC,Budget,Standard,F,M,2,91861.000000,Y,22.060000,41.980000,2,Vol
3222,17.490000,0.000000,106.100000,0,Auto,FreeLocal,Standard,F,S,1,12374.900000,Y,123.590000,33.493333,1,Current
3223,8.580000,0.000000,37.730000,0,CH,FreeLocal,Standard,F,M,2,69133.900000,Y,46.320000,26.833333,1,Vol
3225,11.140000,0.000000,12.580000,0,CH,FreeLocal,Intnl_discount,F,M,2,84948.000000,Y,23.730000,29.446667,3,Current
3226,2.400000,0.000000,50.500000,0,Auto,Budget,Standard,F,M,2,30998.800000,N,52.910000,40.960000,1,Current
3228,0.000000,0.000000,1.460000,0,CH,FreeLocal,Standard,M,S,0,15924.200000,N,1.460000,14.460000,2,Current
3232,9.900000,9.170000,8.530000,0,CC,FreeLocal,Intnl_discount,M,M,2,21416.500000,N,27.610000,35.653333,3,Current
3236,5.590000,7.260000,23.030000,0,Auto,Budget,Standard,M,M,2,78554.200000,N,35.880000,16.700000,4,Current
3237,0.000000,0.000000,0.970000,0,Auto,Budget,Standard,F,M,2,38215.900000,N,0.970000,30.886667,1,Current
3239,2.840000,0.000000,24.440000,0,CH,Budget,Intnl_discount,F,M,2,49745.300000,N,27.280000,47.966667,3,Current
3241,22.460000,4.160000,43.340000,0,CC,Budget,Standard,F,M,2,88427.000000,N,69.970000,13.860000,4,Current
3242,1.030000,0.000000,83.390000,0,CC,FreeLocal,Intnl_discount,F,M,2,98003.700000,Y,84.420000,26.273333,1,Current
3243,3.760000,8.130000,5.010000,0,CC,Budget,Intnl_discount,M,S,0,89142.700000,N,16.910000,53.693333,4,Current
3244,20.890000,0.490000,106.500000,0,Auto,FreeLocal,Intnl_discount,F,S,0,74530.800000,N,127.890000,63.086667,4,Current
3251,22.200000,0.000000,82.430000,0,CC,Budget,Intnl_discount,F,M,2,76289.200000,N,104.630000,48.206667,3,Vol
3253,11.720000,0.390000,5.350000,0,CC,Budget,Standard,M,M,1,66931.900000,N,17.460000,63.933333,1,Current
3254,8.560000,0.000000,99.730000,0,CC,FreeLocal,Standard,M,M,2,9309.570000,Y,108.300000,25.440000,3,Current
3259,14.000000,0.000000,9.510000,0,Auto,Budget,Intnl_discount,F,S,0,77726.400000,N,23.520000,56.720000,3,Vol
3261,28.450000,0.000000,106.300000,0,CC,Budget,Standard,F,S,1,2800.680000,N,134.750000,45.673333,3,Current
3264,13.960000,0.000000,96.430000,0,CC,FreeLocal,Standard,F,M,2,90271.600000,N,110.400000,44.926667,2,Current
3268,21.000000,0.000000,6.870000,0,CC,Budget,Standard,F,M,2,64816.600000,Y,27.870000,31.126667,2,Current
3269,29.490000,0.000000,13.240000,0,CC,FreeLocal,Standard,F,M,2,98217.100000,N,42.740000,44.980000,4,Vol
3272,3.670000,0.000000,25.490000,1,CC,Budget,Intnl_discount,F,S,0,15989.300000,N,29.170000,61.693333,2,Vol
3278,5.030000,7.680000,76.070000,0,CH,FreeLocal,Intnl_discount,M,S,1,84978.100000,N,88.790000,21.640000,1,Vol
3279,21.410000,0.000000,85.960000,0,CC,Budget,Intnl_discount,F,M,2,36647.900000,N,107.380000,49.986667,2,Vol
3280,3.010000,0.000000,37.150000,0,CH,Budget,Intnl_discount,F,S,0,64319.200000,N,40.160000,41.226667,1,Vol
3281,20.920000,0.000000,9.010000,0,Auto,Budget,Intnl_discount,F,S,1,73338.000000,N,29.930000,48.246667,1,Vol
3282,3.300000,0.000000,40.910000,0,CC,FreeLocal,Standard,F,S,0,433.740000,N,44.220000,60.746667,2,Current
3283,18.600000,0.000000,8.960000,0,CC,Budget,Standard,F,M,2,16962.200000,N,27.570000,45.360000,2,Vol
3285,20.830000,4.850000,117.260000,0,CH,Budget,Intnl_discount,M,M,2,10708.300000,N,142.950000,26.026667,2,Current
3288,21.640000,0.000000,87.400000,0,CC,Budget,Standard,F,M,0,2031.610000,N,109.040000,20.300000,2,Current
3291,13.350000,0.000000,8.760000,0,CH,FreeLocal,Standard,F,S,2,16938.500000,N,22.110000,52.646667,4,Vol
3294,0.490000,0.000000,15.200000,0,CC,FreeLocal,Standard,F,M,0,55221.000000,N,15.690000,41.000000,1,Current
3295,28.700000,0.000000,60.350000,0,Auto,FreeLocal,Standard,F,M,1,8073.110000,N,89.050000,43.000000,1,Vol
3296,24.240000,0.000000,5.210000,0,CH,Budget,Standard,M,M,1,95448.600000,Y,29.460000,53.680000,3,Current
3297,28.820000,0.000000,97.050000,0,CC,FreeLocal,Standard,M,S,1,24141.500000,Y,125.870000,17.006667,3,Current
3298,29.930000,0.000000,40.070000,0,CC,Budget,Intnl_discount,M,S,2,63152.600000,Y,70.010000,63.173333,3,Current
3300,29.110000,0.000000,9.020000,0,CC,Budget,Intnl_discount,M,S,2,72084.700000,N,38.130000,55.640000,2,Current
3301,13.470000,0.000000,40.230000,0,CC,Budget,Standard,F,S,0,42760.500000,N,53.700000,46.000000,2,Current
3302,23.500000,0.000000,10.740000,0,Auto,Budget,Intnl_discount,F,S,1,49072.000000,N,34.250000,70.000000,1,Current
3303,16.140000,0.000000,126.550000,0,CC,FreeLocal,Standard,F,M,0,27371.800000,Y,142.700000,61.000000,1,Current
3306,16.020000,0.000000,114.200000,0,CH,Budget,Standard,M,M,0,71472.900000,N,130.220000,41.913333,4,Vol
3307,7.740000,0.000000,6.210000,0,CC,Budget,Standard,M,M,0,95405.700000,N,13.960000,46.506667,1,Current
3308,21.330000,0.000000,87.460000,0,CC,Budget,Standard,M,S,0,95786.800000,Y,108.790000,57.553333,4,Current
3310,0.870000,0.000000,11.520000,0,Auto,FreeLocal,Intnl_discount,M,S,0,90321.600000,N,12.390000,39.000000,2,Current
3311,18.020000,0.000000,136.470000,0,CC,FreeLocal,Standard,M,D,1,90478.600000,N,154.490000,54.553333,4,Current
3312,8.090000,0.000000,13.740000,0,CH,Budget,Standard,F,M,2,56187.000000,N,21.830000,41.000000,2,Vol
3315,23.560000,0.000000,206.080000,0,CC,Budget,Intnl_discount,F,S,1,42000.000000,N,229.640000,24.393333,3,Current
3317,2.800000,7.270000,11.320000,1,CC,FreeLocal,Standard,M,M,0,9780.660000,N,21.390000,24.546667,2,Current
3321,12.450000,0.000000,46.420000,4,CC,FreeLocal,Standard,M,M,2,53010.800000,N,58.870000,18.840000,3,Current
3322,26.520000,0.000000,32.190000,0,CC,Budget,Intnl_discount,M,M,2,75004.500000,N,58.720000,64.800000,4,Current
3325,20.220000,0.000000,13.940000,0,CC,Budget,Standard,M,M,0,19749.300000,N,34.170000,60.366667,4,Vol
3326,9.380000,0.000000,38.960000,0,CC,Budget,Standard,M,S,1,57626.900000,Y,48.350000,43.906667,2,Current
3327,9.650000,0.000000,6.330000,0,CC,Budget,Intnl_discount,M,D,0,20078.000000,N,15.980000,32.846667,2,Current
3328,17.440000,4.940000,49.920000,1,Auto,FreeLocal,Standard,F,M,2,47902.000000,N,72.310000,26.033333,3,Current
3329,22.390000,0.000000,178.360000,0,CC,Budget,Standard,M,M,1,7545.960000,Y,200.750000,16.753333,1,Vol
3333,11.540000,1.610000,22.900000,0,CC,FreeLocal,Standard,M,S,2,89459.900000,N,36.050000,53.280000,4,Current
3336,14.830000,0.000000,25.660000,0,CC,Budget,Standard,F,S,1,13576.500000,N,40.490000,39.426667,2,Current
3338,20.450000,0.000000,39.330000,0,CH,Budget,Intnl_discount,F,M,2,42031.800000,N,59.780000,50.753333,3,Current
3343,29.440000,9.420000,104.640000,0,CC,Budget,Standard,M,S,2,43634.500000,N,143.500000,21.780000,3,Current
3347,22.380000,0.000000,40.480000,0,Auto,Budget,Standard,F,S,1,13109.100000,N,62.870000,62.606667,2,Vol
3348,16.040000,5.740000,10.340000,0,CC,Budget,Standard,M,S,1,92647.500000,N,32.130000,56.046667,4,Vol
3349,3.750000,0.000000,11.190000,0,CC,Budget,Standard,F,S,2,21021.600000,Y,14.950000,62.753333,2,Current
3350,25.530000,0.990000,179.930000,0,CC,FreeLocal,Standard,M,S,0,74460.700000,Y,206.460000,55.340000,4,Current
3352,27.970000,0.000000,58.090000,0,Auto,Budget,Standard,F,S,2,28787.400000,N,86.060000,41.666667,4,Vol
3355,22.790000,0.000000,20.260000,0,CC,Budget,Intnl_discount,M,M,1,13091.600000,N,43.060000,59.126667,2,Current
3358,29.860000,0.000000,52.220000,0,Auto,FreeLocal,Standard,F,M,2,62061.800000,Y,82.080000,45.920000,3,Current
3359,27.720000,0.860000,57.060000,0,CC,Budget,Standard,F,M,1,20550.900000,Y,85.640000,22.120000,1,Vol
3362,3.040000,0.000000,44.950000,0,CC,FreeLocal,Standard,M,M,2,1765.410000,N,47.990000,18.766667,3,Vol
3363,22.150000,0.000000,34.910000,0,Auto,Budget,Standard,F,S,2,19131.100000,N,57.070000,56.186667,1,Current
3367,22.660000,0.000000,27.200000,0,CH,Budget,Standard,F,S,2,6440.460000,Y,49.860000,42.000000,4,Vol
3369,6.110000,0.000000,58.080000,0,CC,Budget,Standard,M,M,2,28766.900000,N,64.200000,46.840000,3,Current
3374,26.990000,0.000000,13.010000,0,CC,FreeLocal,Standard,M,M,2,91272.200000,Y,40.000000,25.033333,3,Current
3379,22.470000,0.000000,28.110000,0,Auto,Budget,Standard,F,S,0,73228.300000,N,50.580000,43.000000,1,Vol
3382,13.050000,1.510000,36.840000,0,CH,FreeLocal,Standard,M,M,1,64792.300000,N,51.410000,52.146667,4,Current
3384,29.920000,0.000000,8.790000,0,CH,Budget,Intnl_discount,F,S,0,93322.100000,Y,38.720000,40.313333,1,Vol
3387,27.420000,0.000000,23.720000,0,CC,Budget,Standard,M,M,2,49910.700000,Y,51.140000,51.520000,2,Current
3388,11.960000,0.000000,25.580000,0,CC,FreeLocal,Standard,M,M,0,76161.400000,Y,37.550000,44.573333,3,Current
3389,16.010000,0.000000,10.350000,0,CC,FreeLocal,Intnl_discount,F,M,2,55860.000000,Y,26.370000,14.573333,2,Current
3396,10.360000,0.000000,57.250000,0,CC,FreeLocal,Standard,M,M,2,57360.800000,Y,67.610000,53.253333,4,Current
3397,29.430000,0.000000,10.620000,0,CC,FreeLocal,Standard,M,M,1,92414.700000,Y,40.060000,45.513333,3,Current
3399,11.910000,0.000000,95.100000,0,Auto,Budget,Standard,F,S,2,14578.800000,Y,107.020000,60.933333,2,Vol
3400,0.290000,0.000000,22.150000,0,CC,Budget,Standard,F,M,2,87578.200000,Y,22.440000,53.366667,4,Current
3401,25.940000,0.000000,32.090000,0,CC,FreeLocal,Standard,F,M,2,86695.400000,N,58.030000,13.906667,2,Current
3402,5.520000,0.000000,17.420000,0,CH,Budget,Standard,M,M,1,5306.110000,N,22.940000,39.093333,2,Current
3405,29.640000,0.000000,90.180000,4,Auto,FreeLocal,Intnl_discount,F,M,0,83287.000000,N,119.820000,58.560000,3,Vol
3406,15.250000,0.000000,70.650000,0,CC,Budget,Intnl_discount,M,M,1,2067.820000,N,85.900000,47.853333,1,Current
3409,5.830000,8.320000,63.280000,0,Auto,FreeLocal,Standard,M,M,2,30665.200000,Y,77.440000,22.880000,4,Current
3410,6.080000,0.000000,30.950000,0,Auto,FreeLocal,Intnl_discount,F,M,1,83287.000000,Y,37.040000,49.000000,3,Current
3411,17.580000,0.000000,8.850000,0,CH,FreeLocal,Intnl_discount,M,M,1,98680.400000,Y,26.440000,58.706667,3,Current
3412,13.560000,0.000000,144.660000,0,CC,Budget,Standard,F,M,2,65619.700000,Y,158.220000,52.646667,2,Current
3413,10.910000,0.000000,93.610000,0,CC,Budget,Standard,M,M,1,95620.300000,Y,104.530000,49.120000,1,Current
3414,22.480000,0.000000,151.610000,0,Auto,FreeLocal,Intnl_discount,F,D,1,85275.000000,N,174.090000,62.000000,4,Current
3415,15.700000,0.000000,8.970000,0,CC,FreeLocal,Intnl_discount,F,M,1,66921.400000,Y,24.670000,47.000000,2,Vol
3416,13.720000,0.000000,11.650000,0,Auto,FreeLocal,Standard,F,M,1,98453.600000,Y,25.380000,48.000000,1,Vol
3418,25.180000,0.000000,252.530000,1,Auto,Budget,Standard,F,S,2,57420.000000,Y,277.720000,62.000000,1,Current
3419,3.930000,3.730000,26.690000,1,CC,FreeLocal,Standard,M,M,0,66000.000000,N,34.350000,41.000000,1,Vol
3420,17.480000,0.000000,39.620000,0,CC,Budget,Intnl_discount,F,M,2,47639.100000,N,57.110000,41.000000,4,Current
3423,22.870000,0.280000,103.520000,1,CC,FreeLocal,Standard,F,S,0,39461.000000,N,126.680000,22.226667,4,Vol
3424,4.980000,7.690000,258.290000,0,CC,Budget,Intnl_discount,M,M,1,47371.000000,Y,270.970000,54.960000,4,Vol
3425,14.940000,1.960000,149.260000,0,CC,FreeLocal,Intnl_discount,F,S,0,89813.600000,N,166.180000,12.846667,4,Current
3427,20.410000,8.890000,80.470000,0,CH,Budget,Intnl_discount,M,S,1,16432.100000,Y,109.780000,20.920000,1,Current
3430,12.340000,0.000000,7.750000,0,Auto,Budget,Intnl_discount,F,S,1,540.400000,Y,20.100000,39.213333,4,Current
3432,8.740000,0.000000,22.820000,0,CC,FreeLocal,Standard,F,M,2,80087.700000,N,31.560000,41.920000,3,Current
3433,21.940000,0.000000,256.700000,0,CC,Budget,Standard,F,M,2,59691.300000,N,278.650000,38.040000,1,Current
3434,28.420000,0.000000,113.480000,0,CC,FreeLocal,Standard,F,S,2,11251.100000,Y,141.910000,62.000000,4,Vol
3438,1.520000,0.000000,29.900000,0,CC,Budget,Standard,F,S,2,93559.100000,N,31.420000,57.620000,4,Vol
3439,18.970000,0.000000,104.730000,0,CC,Budget,Standard,F,S,2,3416.620000,Y,123.700000,22.760000,2,Current
3440,18.940000,0.000000,25.180000,0,Auto,FreeLocal,Standard,F,S,1,93454.300000,Y,44.130000,48.533333,3,Current
3441,26.400000,0.000000,17.710000,0,CC,FreeLocal,Standard,M,M,0,5745.000000,Y,44.110000,15.380000,2,Current
